tileID,lon,lat
T01PFL,-175.588340744,9.451763441
T01PFM,-175.5844016945,10.3555527201
T01PFN,-175.580085846,11.2598321081
T01PFP,-175.5753898976,12.1640547302
T01PFQ,-175.5703109265,13.0676738994
T01PFR,-175.5648361955,13.9717701333
T01PFS,-175.5589614175,14.8757968225
T01PFT,-175.5526826654,15.7792075878
T01PGK,-174.6840731024,8.5430889463
T01PGL,-174.6782471138,9.4469995545
T01PGM,-174.671818354,10.3503176717
T01PGN,-174.6647709037,11.2541230539
T01PGP,-174.6570993869,12.1578688586
T01PGQ,-174.6487990504,13.0610084324
T01PGR,-174.6398491003,13.9646214545
T01PGS,-174.6302425496,14.8681613331
T01PGT,-174.6199730061,15.7710817067
T01PHK,-173.7762876882,8.5366674006
T01PHL,-173.7682137513,9.4398801082
T01PHM,-173.7593019813,10.3424972883
T01PHN,-173.7495303348,11.2455974933
T01PHP,-173.7388913836,12.1486339294
T01PHQ,-173.7273785685,13.0510599931
T01PHR,-173.714963082,13.9539541177
T01PHS,-173.7016352688,14.8567697373
T01PHT,-173.6873863038,15.7589605177
T01QAA,179.6012020383,18.4655161408
T01QAB,179.5906915315,19.3679954894
T01QAC,179.5795878956,20.2703901555
T01QAD,179.5678825114,21.1721555795
T01QAE,179.5555444038,22.0743710897
T01QAF,179.5425623195,22.9764922478
T01QAG,179.5289253185,23.8779749331
T01QAU,179.6204963815,16.6608585505
T01QAV,179.611128418,17.5634969557
T01QBA,-179.322825246,18.4815637506
T01QBB,-179.335430631,19.3847335031
T01QBC,-179.3487570768,20.2878051825
T01QBD,-179.3628148823,21.1902331557
T01QBE,-179.3776412034,22.0930968532
T01QBF,-179.3932495193,22.9958507271
T01QBG,-179.4096529176,23.8979495689
T01QBU,-179.299714555,16.6754882751
T01QBV,-179.3109301486,17.5788418647
T01QCA,-178.3758906948,18.4907313438
T01QCB,-178.3833950643,19.3943862681
T01QCC,-178.3913276722,20.2979482749
T01QCD,-178.3996946792,21.2008717582
T01QCE,-178.4085182324,22.104237083
T01QCF,-178.4178063887,23.0074987595
T01QCG,-178.4275669764,23.9101116383
T01QCU,-178.3621289999,16.6837000315
T01QCV,-178.3688081244,17.5875294146
T01QDA,-177.4288406981,18.4951625695
T01QDB,-177.4312210173,19.3990536512
T01QDC,-177.4337357806,20.3028543068
T01QDD,-177.4363869603,21.2060189428
T01QDE,-177.4391815945,22.1096283784
T01QDF,-177.4421222566,23.0131371517
T01QDG,-177.4452114513,23.9160001414
T01QDU,-177.4244713799,16.6876659506
T01QDV,-177.4265927655,17.5917269613
T01QEA,-176.4786295796,18.4949389692
T01QEB,-176.4757357179,19.3988179862
T01QEC,-176.4726784073,20.3026064516
T01QED,-176.4694552502,21.2057587715
T01QEE,-176.4660576903,22.1093557418
T01QEF,-176.4624825992,23.0128518995
T01QEG,-176.4587269321,23.9157021217
T01QEU,-176.4839415596,16.6874661271
T01QEV,-176.4813624937,17.5915153009
T01QFA,-175.5313051975,18.4900421988
T01QFB,-175.523300446,19.393660578
T01QFC,-175.5148387239,20.297185652
T01QFD,-175.5059134631,21.2000718128
T01QFE,-175.4965010427,22.103399355
T01QFF,-175.4865928721,23.00662278440001
T01QFG,-175.4761806052,23.9091969472
T01QFU,-175.5459839596,16.6830828859
T01QFV,-175.5388598441,17.586876429
T01QGA,-174.5849947593,18.4804183954
T01QGB,-174.5718934659,19.3835276237
T01QGC,-174.5580426556,20.2865381351
T01QGD,-174.5434316292,21.1889042933
T01QGE,-174.5280217738,22.0917054121
T01QGF,-174.5117990857,22.9943959365
T01QGG,-174.4947499686,23.89643065050002
T01QGU,-174.6090143636,16.674462157
T01QGV,-174.5973577283,17.5777563935
T01QHA,-173.6388470582,18.4660686007
T01QHB,-173.6206645462,19.3684203067
T01QHC,-173.6014411007,20.2706652415
T01QHD,-173.5811619484,21.172257727
T01QHE,-173.55977358,22.0742756192
T01QHF,-173.5372566489,22.9761732727
T01QHG,-173.5135923837,23.8774053805
T01QHU,-173.6721800119,16.6616047393
T01QHV,-173.6560041023,17.5641561082
T01RAH,179.5145964026,24.7798984093
T01RAJ,179.4995615282,25.6817186873
T01RBH,-179.4268958344,24.800472642
T01RBJ,-179.444076203,25.7028748241
T01RBK,-179.4512107067,26.6046113617
T01RBL,-179.4586966768,27.5069644378
T01RBM,-179.4665418922,28.4092128545
T01RBN,-179.4747540755,29.3108096034
T01RBP,-179.4833567071,30.212834973
T01RBQ,-179.4923595229,31.1147458202
T01RCH,-178.4378264802,24.8131559861
T01RCJ,-178.4485949613,25.7160867786
T01RCK,-178.4598823232,26.6183593619
T01RCL,-178.4717200827,27.5210538887
T01RCM,-178.484120811,28.4236258364
T01RCN,-178.4970970237,29.3255310792
T01RCP,-178.5106861585,30.2278496385
T01RCQ,-178.5249039634,31.1300375223
T01RDH,-177.4484575888,24.8192981018
T01RDJ,-177.451863883,25.72248605540001
T01RDK,-177.4554335018,26.6250193962
T01RDL,-177.4591764504,27.5279788055
T01RDM,-177.4630967454,28.4308198318
T01RDN,-177.4671983906,29.3329984226
T01RDP,-177.4714932712,30.2355951782
T01RDQ,-177.4759864212,31.1380662091
T01REH,-176.4547804642,24.8189871379
T01REJ,-176.450639289,25.7221619685
T01REK,-176.4462995551,26.6246820049
T01REL,-176.4417490992,27.5276279018
T01REM,-176.4369830385,28.43045520400001
T01REN,-176.4319965057,29.3326198554
T01REP,-176.4267750518,30.235202427
T01REQ,-176.4213125576,31.1376590241
T01RFH,-175.4652359943,24.8122020345
T01RFJ,-175.4537483119,25.7150930147
T01RFK,-175.4417069992,26.6173252263
T01RFL,-175.4290784416,27.5199787402
T01RFM,-175.4158492353,28.4225090225
T01RFN,-175.4020060373,29.3243719361
T01RFP,-175.3875089176,30.2266474124
T01RFQ,-175.3723410866,31.1287914436
T01RGH,-174.4768282443,24.7988886925
T01RGJ,-174.4580164282,25.701224928
T01RGK,-174.438297321,26.6028945908
T01RGL,-174.4176159745,27.5049766098
T01RGM,-174.3959505473,28.4069262955
T01RGN,-174.3732793091,29.3081993516
T01RGP,-174.3495369991,30.2098744573
T01RGQ,-174.3246962674,31.1114073821
T01RHH,-173.4887167979,24.7790495155
T01RHJ,-173.4626057425,25.6805603913
T01SBA,-179.5557156165,36.5226329899
T01SBB,-179.5680125229,37.4231587965
T01SBC,-179.5808760975,38.3241000176
T01SBD,-179.5943259633,39.2249153946
T01SBR,-179.501772289,32.0159994053
T01SBS,-179.5116229052,32.9176759916
T01SBT,-179.5219236022,33.8192330349
T01SBU,-179.5326867636,34.7201284138
T01SBV,-179.5439456208,35.6214423703
T01SCA,-178.6249159335,36.5392074697
T01SCB,-178.6443266897,37.4398765406
T01SCC,-178.664633701,38.3409386756
T01SCD,-178.685868858,39.2418515665
T01SCR,-178.5397662743,32.0315511587
T01SCS,-178.5553175974,32.9334704167
T01SCT,-178.5715777395,33.8352518574
T01SCU,-178.5885668026,34.7363524788
T01SCV,-178.6063378511,35.6378519743
T01SDA,-177.5075879709,36.5490554965
T01SDB,-177.5137215365,37.4500510023
T01SDC,-177.5201386563,38.3514474903
T01SDD,-177.5268495487,39.2527029132
T01SDR,-177.4806829081,32.0398680485
T01SDS,-177.4855968655,32.9420812074
T01SDT,-177.4907346287,33.8441623888
T01SDU,-177.4961026341,34.7455687377
T01SDV,-177.5017177421,35.6473806672
T01SEA,-176.3828934427,36.5485556328
T01SEB,-176.3754366719,37.4495345215
T01SEC,-176.3676351825,38.3509139931
T01SED,-176.3594765529,39.2521519872
T01SER,-176.4156028625,32.0394461748
T01SES,-176.4096287843,32.9416443574
T01SET,-176.4033826217,33.843710268
T01SEU,-176.3968565503,34.7451010441
T01SEV,-176.390030073,35.6468970626
T01SFA,-175.2656463812,36.537679548
T01SFB,-175.2449387638,37.4382980363
T01SFC,-175.2232751028,38.3393083576
T01SFD,-175.2006214022,39.2401681634
T01SFR,-175.3564856614,32.0302604412
T01SFS,-175.3398951746,32.9321341748
T01SFT,-175.3225485094,33.8338691831
T01SFU,-175.304424236,34.7349224412
T01SFV,-175.2854657611,35.6363735311
T01SGA,-174.1499704916,36.516367657
T01SGB,-174.1160628977,37.4162811799
T01SGC,-174.0805915054,38.3165693702
T01SGD,-174.0435010146,39.2166893127
T01SGR,-174.2987296263,32.012254308
T01SGS,-174.2715595162,32.9134936168
T01SGT,-174.243151552,33.8145815379
T01SGU,-174.2134708558,34.7149747268
T01SGV,-174.1824249896,35.6157512083
T01TBE,-179.6083823283,40.1250641205
T01TBF,-179.6230930592,41.0256264175
T01TBG,-179.6384832837,41.926061707
T01TBH,-179.6545790858,42.8258298704
T01TBJ,179.6229325056,43.7085513331
T01TBK,179.5936944526,44.6080849611
T01TBL,179.5630685905,45.50693781129999
T01TBM,179.5309341709,46.40618856450001
T01TBN,179.4972178977,47.305297372
T01TCE,-178.7080650723,40.1420733623
T01TCF,-178.7312990474,41.0426833104
T01TCG,-178.7556117137,41.9431396573
T01TCH,-178.781045648,42.8429011065
T01TCJ,-178.8076941964,43.7430466182
T01TCK,-178.8356103894,44.6430349651
T01TCL,-178.8648498279,45.5423253694
T01TCM,-178.8955273377,46.4419964421
T01TCN,-178.9277123868,47.3415074328
T01TDE,-177.5338647695,40.1532756916
T01TDF,-177.5412087336,41.0542460139
T01TDG,-177.5488945707,41.9550724756
T01TDH,-177.5569359521,42.8552141464
T01TDJ,-177.5653626274,43.7557510854
T01TDK,-177.5741916306,44.6561425323
T01TDL,-177.583440839,45.55584820250001
T01TDM,-177.5931469039,46.4559480111
T01TDN,-177.6033321738,47.3559018345
T01TEE,-176.3509479512,40.1527069109
T01TEF,-176.3420196969,41.0536589052
T01TEG,-176.3326758296,41.9544665479
T01TEH,-176.3228997303,42.8545888907
T01TEJ,-176.3126552336,43.7551059372
T01TEK,-176.3019216332,44.6554769037
T01TEL,-176.2906771977,45.555161481
T01TEM,-176.2788773722,46.45523951869999
T01TEN,-176.2664949904,47.3551708617
T01TFE,-175.17694258,40.1403355597
T01TFF,-175.1521568405,41.0408896482
T01TFG,-175.1262205547,41.9412886209
T01TFH,-175.0990883409,42.8409911241
T01TFJ,-175.0706606631,43.7410759471
T01TFK,-175.0408809992,44.6410017899
T01TFL,-175.0096900903,45.5402277978
T01TFM,-174.9769655076,46.4398323789
T01TFN,-174.9426332158,47.3392746852
T01TGE,-174.0047343867,40.1160985221
T01TGF,-173.9641581546,41.0158740635
T01TGG,-173.9217013952,41.9154733705
T01TGH,-173.8772903738,42.8143542931
T01TGJ,-173.830762788,43.7135932411
T01TGK,-173.7820268275,44.6126479
T01TGL,-173.7309862883,45.5109763434
T01TGM,-173.6774417059,46.4096541545
T01TGN,-173.6212729346,47.30813912339999
T01UBP,179.461842279,48.2037248161
T01UBQ,179.4246567715,49.10254933940001
T01UBR,179.3855640894,50.0012316056
T01UBS,179.3444605242,50.8992326938
T01UBT,179.301155477,51.797630756
T01UBU,179.2555178811,52.6958869118
T01UBV,179.2074067899,53.5934626713
T01UCA,-179.188913768,54.53060659800001
T01UCB,-179.204199351,55.4292755023
T01UCP,-178.9614783965,48.240318023
T01UCQ,-178.9969684496,49.1395063904
T01UCR,-179.0342747199,50.0385321827
T01UCS,-179.0734954382,50.9368554494
T01UCT,-179.1148116535,51.8355538161
T01UCU,-179.1583475049,52.7340872085
T01UCV,-179.1744396146,53.63191590570001
T01UDA,-177.7063225436,54.5486933237
T01UDB,-177.7225825825,55.44735065560001
T01UDP,-177.6140202939,48.2551700203
T01UDQ,-177.625257018,49.15483232139999
T01UDR,-177.6370720538,50.05434923239999
T01UDS,-177.6494970961,50.95318170840001
T01UDT,-177.6625901653,51.8524093156
T01UDU,-177.6763913577,52.7514931344
T01UDV,-177.690943833,53.6498946892
T01UEA,-176.1412893964,54.5477503687
T01UEB,-176.1215222674,55.4463761108
T01UEP,-176.2535013102,48.2544158247
T01UEQ,-176.2398407119,49.1540540812
T01UER,-176.2254770844,50.0535460835
T01UES,-176.2103719013,50.9523527419
T01UET,-176.1944546332,51.8515535248
T01UEU,-176.1776765418,52.7506094556
T01UEV,-176.1599851662,53.6489819964
T01UFA,-174.5959780056,54.5272350831
T01UFB,-174.5413371349,55.4251713032
T01UFP,-174.9066149713,48.23801429420001
T01UFQ,-174.8687582336,49.1371291386
T01UFR,-174.8289647803,50.0360787338
T01UFS,-174.7871299409,50.9343229882
T01UFT,-174.7430607248,51.8329392255
T01UFU,-174.6966248642,52.731387191
T01UFV,-174.6476801668,53.6291269695
T01UGP,-173.5623530731,48.2058893812
T01UGQ,-173.5004338497,49.1039794469
T01UGR,-173.4353560445,50.0018669971
T01UGS,-173.3669500937,50.8990099728
T01UGT,-173.2949022775,51.7964814929
T01UGU,-173.2189984756,52.69373879460001
T01UGV,-173.139008667,53.5902392594
T01VCC,-179.2203493431,56.3272863255
T01VCD,-179.2374528644,57.2257193988
T01VCE,-179.2555780186,58.12403813659999
T01VCF,-179.2747993139,59.02170641790001
T01VCG,-179.2952363366,59.9198047344
T01VCH,-179.3169861478,60.8177973036
T01VCJ,-179.3401561604,61.71514881409999
T01VCK,-179.3649115854,62.61294003250001
T01VCL,-179.3913947126,63.5106360652
T01VDC,-177.7397838245,56.3453287199
T01VDD,-177.7580252411,57.2437065864
T01VDE,-177.7773841431,58.1419463359
T01VDF,-177.7979454486,59.0395104285
T01VDG,-177.81984329,59.9374775796
T01VDH,-177.843188911,60.8353102215
T01VDJ,-177.8681059783,61.7324711101
T01VDK,-177.8947820164,62.6300384764
T01VDL,-177.9233820056,63.5274749306
T01VEC,-176.1006110029,56.3443211717
T01VED,-176.0784352999,57.24266446359999
T01VEE,-176.0549011911,58.140867956
T01VEF,-176.0299054646,59.0383939868
T01VEG,-176.003285085,59.93632106330001
T01VEH,-175.9749048473,60.834111458
T01VEJ,-175.9446144509,61.73122775
T01VEK,-175.9121859752,62.628747886
T01VEL,-175.877418916,63.5261342413
T01VFC,-174.4835608558,56.32239565820001
T01VFD,-174.4223219436,57.2199835788
T01VFE,-174.3573668873,58.1173945493
T01VFF,-174.2884176735,59.0140881809
T01VFG,-174.2150325833,59.9111383636
T01VFH,-174.1368482717,60.8080037992
T01VFJ,-174.0534615662,61.7041431053
T01VFK,-173.9642578998,62.6006279053
T01VFL,-173.8687010278,63.4969153047
T01WCM,179.3888891342,64.3854710366
T01WCN,179.3158681209,65.2821259652
T01WCP,179.2370535604,66.1786417644
T01WCQ,179.1518102619,67.0744795204
T01WCR,179.0592341484,67.9707129062
T01WCS,178.9584341352,68.8668017532
T01WCT,178.848370022,69.7622054486
T01WCU,178.72759236,70.6579947357
T01WCV,178.5945863658,71.5536267433
T01WDM,-177.9540919144,64.4242433212
T01WDN,-177.9871839454,65.3214211746
T01WDP,-178.0229119744,66.2184709942
T01WDQ,-178.06156692,67.1148553824
T01WDR,-178.1035625152,68.0116507669
T01WDS,-178.1493077892,68.9083190457
T01WDT,-178.1992809426,69.8043219665
T01WDU,-178.2541480716,70.7007341072
T01WDV,-178.3146078482,71.5970158103
T01WEM,-175.8400872682,64.4228494006
T01WEN,-175.799860215,65.3199704878
T01WEP,-175.7564292407,66.2169596491
T01WEQ,-175.7094408265,67.1132790796
T01WER,-175.6583921991,68.0100046113
T01WES,-175.6027863514,68.9065975759
T01WET,-175.5420422567,69.8025190652
T01WEU,-175.4753505801,70.6988427252
T01WEV,-175.4018625098,71.5950279545
T01WFM,-173.7661878234,64.392461967
T01WFN,-173.6558315446,65.2883360227
T01WFP,-173.5368120363,66.1839915782
T01WFQ,-173.408192029,67.0788816568
T01WFR,-173.2686339388,67.9740687091
T01WFS,-173.1168267544,68.8690012786
T01WFT,-172.9512430684,69.7631255955
T01WFU,-172.7697506755,70.6574942666
T01WFV,-172.5701335867,71.5515452377
T01XCA,178.4475398658,72.4485575056
T01XDA,-178.3504993094,72.4926267758
T01XDB,-178.3424216335,73.3887961329
T01XDC,-178.3333781181,74.2852194318
T01XDD,-178.3231939946,75.1810253373
T01XDE,-178.311627482,76.0772915102
T01XDF,-178.2983889472,76.9734821379
T01XDG,-178.2831018458,77.8690610798
T01XDH,-178.2652326417,78.7651041239
T01XDJ,-178.2440866535,79.6610732757
T01XDK,-178.218695565,80.5564291235
T01XDL,-178.1876058206,81.4522420869
T01XDM,177.9175780991,82.3234218861
T01XDN,177.4134884507,83.2154097975
T01XDP,176.7440235441,84.106925519
T01XEA,-175.3205604108,72.4905333333
T01XEB,-175.2300417587,73.3864284778
T01XEC,-175.1287416263,74.2821684934
T01XED,-175.0147208582,75.1772063673
T01XEE,-174.8852989469,76.0726034642
T01XEF,-174.7372737514,76.9678049777
T01XEG,-174.5664926208,77.8622505986
T01XEH,-174.3670840836,78.7569823356
T01XEJ,-174.1314379252,79.651419777
T01XEK,-173.8489979583,80.5449663042
T01XEL,-173.5040033419,81.4386090072
T01XEM,-173.0736407767,82.3316868604
T01XEN,-172.5225777856,83.2234777183
T01XEP,-171.7915987666,84.1147596038
T01XFA,-172.3497471217,72.4447115756
T02CMA,-172.7508210983,-76.1628039608
T02CMB,-172.6429577708,-75.267263
T02CMC,-172.5479526578,-74.3715599492
T02CMD,-172.4637075018,-73.4762430144
T02CME,-172.3884280156,-72.5802452963
T02CMQ,-173.9078410328,-81.5302468997
T02CMR,-173.617855198,-80.636262562
T02CMS,-173.3808227162,-79.7418911288
T02CMT,-173.1836415785,-78.8477437828
T02CMU,-173.0169161842,-77.952799196
T02CMV,-172.8742225319,-77.0576312052
T02CNA,-168.8717056568,-76.16014562
T02CNB,-169.0027888858,-75.2647667921
T02CNC,-169.1182514394,-74.3692084014
T02CND,-169.2206411953,-73.4740213142
T02CNE,-169.3121373541,-72.5781409795
T02CNN,-166.460247902,-83.3106796856
T02CNP,-167.0260837193,-82.4184402864
T02CNQ,-167.4661440367,-81.5259619125
T02CNR,-167.8183175577,-80.6323681605
T02CNS,-168.1062381102,-79.7383239504
T02CNT,-168.3457869641,-78.844454631
T02CNU,-168.5483591448,-77.9497495276
T02CNV,-168.7217481484,-77.0547899236
T02CPE,-166.326942171,-72.5320781393
T02DMF,-172.3208128332,-71.6841099242
T02DMG,-172.2598002504,-70.78837872
T02DMH,-172.2044205445,-69.8919792404
T02DMJ,-172.1539714892,-68.9954509851
T02DMK,-172.1078625393,-68.0993329997
T02DML,-172.065520465,-67.2025500363
T02DMM,-172.0265359091,-66.3056400006
T02DMN,-171.9905564485,-65.4091407401
T02DMP,-171.9572192912,-64.511975439
T02DNF,-169.3943205256,-71.6821122246
T02DNG,-169.4684803611,-70.7864782748
T02DNH,-169.535794952,-69.8901680109
T02DNJ,-169.5971174194,-68.9937218798
T02DNK,-169.6531652527,-68.0976797312
T02DNL,-169.7046349834,-67.2009671265
T02DNM,-169.7520240129,-66.304122537
T02DNN,-169.7957605827,-65.4076843005
T02DNP,-169.8362855771,-64.5105761283
T02DPF,-166.5496692429,-71.6384115798
T02DPG,-166.7510724541,-70.7449294328
T02DPH,-166.9342283384,-69.8505906299
T02DPJ,-167.1013625654,-68.9559571515
T02DPK,-167.2543547489,-68.0615870908
T02DPL,-167.3950458646,-67.1664242512
T02DPM,-167.5247471697,-66.2710198877
T02DPN,-167.6445911808,-65.3759234049
T02DPP,-167.7557537194,-64.4800703249
T02ELA,-173.4825612885,-58.2079046124
T02ELB,-173.4213351035,-57.3109374461
T02ELC,-173.3635853102,-56.41326005949999
T02ELQ,-173.9437733664,-63.5881274442
T02ELR,-173.8535907039,-62.692241806
T02ELS,-173.7693722885,-61.7956296027
T02ELT,-173.6906179891,-60.8988327102
T02ELU,-173.6168812846,-60.00239277
T02ELV,-173.5476415757,-59.1052365686
T02EMA,-171.7793285726,-58.2292304613
T02EMB,-171.7598673788,-57.3315429416
T02EMC,-171.7415207021,-56.4331786307
T02EMQ,-171.9262713435,-63.6146813733
T02EMR,-171.8974905714,-62.7177959675
T02EMS,-171.8706347055,-61.8202414522
T02EMT,-171.8455398744,-60.9225549788
T02EMU,-171.8220600584,-60.02527396719999
T02EMV,-171.8000263259,-59.12732002280001
T02ENA,-170.0525374049,-58.2281484629
T02ENB,-170.0761958571,-57.33049735
T02ENC,-170.0984995139,-56.4321677722
T02ENQ,-169.8739065594,-63.6133356518
T02ENR,-169.9088933581,-62.7165006095
T02ENS,-169.9415404179,-61.81899359280001
T02ENT,-169.9720468941,-60.9213519865
T02ENU,-170.0005902511,-60.0241134188
T02ENV,-170.0273758147,-59.12619975310001
T02EPA,-168.3508447569,-58.2045959403
T02EPB,-168.4161394318,-57.3077406603
T02EPC,-168.4777285358,-56.41016995319999
T02EPQ,-167.8590519628,-63.58400628609999
T02EPR,-167.9552046344,-62.6882760793
T02EPS,-168.0450025046,-61.7918103498
T02EPT,-168.128977939,-60.8951517117
T02EPU,-168.207606302,-59.9988424659
T02EPV,-168.2814420927,-59.1018102072
T02FLD,-173.3090772637,-55.5154123223
T02FLE,-173.2575963208,-54.6179343059
T02FLF,-173.2088604657,-53.71974976
T02FLG,-173.1627025733,-52.8213983636
T02FLH,-173.1189682082,-51.92342010050001
T02FLJ,-173.0774416675,-51.0247378285
T02FLK,-173.0380014581,-50.1258913194
T02FLL,-173.0005342689,-49.2274207154
T02FLM,-172.964871723,-48.32824820959999
T02FMD,-171.7242122925,-55.53467518509999
T02FME,-171.7078725002,-54.6365706538
T02FMF,-171.6924105229,-53.7377858777
T02FMG,-171.6777722169,-52.8388589679
T02FMH,-171.6639076139,-51.9403284618
T02FMJ,-171.650747466,-51.0411149442
T02FMK,-171.6382525127,-50.1417570569
T02FML,-171.6263861804,-49.2427938913
T02FMM,-171.6150945469,-48.3431458223
T02FND,-170.1195410527,-55.5336974958
T02FNE,-170.1394051304,-54.6356246702
T02FNF,-170.1582021211,-53.7368702817
T02FNG,-170.1759978356,-52.8379725193
T02FNH,-170.1928530108,-51.93946999229999
T02FNJ,-170.2088518227,-51.0402833996
T02FNK,-170.2240419933,-50.14095143909999
T02FNL,-170.2384679794,-49.2420132546
T02FNM,-170.2521953288,-48.3423893121
T02FPD,-168.5358619793,-55.51242403399999
T02FPE,-168.5907683912,-54.61504329
T02FPF,-168.6427483025,-53.7169519238
T02FPG,-168.6919797471,-52.8186898594
